2024-06-25 19:37:55,657 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.246394499488499, accuracy: 0.3489583333333333
2024-06-25 20:01:13,864 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.5521165405360746, accuracy: 0.8308303886925795
2024-06-25 20:01:14,064 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 6] Training on 6 results: loss: 0.5035004745359006, accuracy: 0.8397915250396556
2024-06-25 20:01:14,172 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 7] Training on 7 results: loss: 0.4798611968755722, accuracy: 0.8481981981981982
2024-06-25 20:01:14,303 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 5] Training on 5 results: loss: 0.4786026762879413, accuracy: 0.8448822463768116
2024-06-25 20:01:14,316 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.5727275198614094, accuracy: 0.8224773680724222
2024-06-25 20:01:14,356 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.5775902099493477, accuracy: 0.827768014059754
2024-06-25 20:01:14,365 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.5951787365807427, accuracy: 0.8166666666666667
2024-06-25 20:01:15,369 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 0] Training on 0 results: loss: 0.44240052646232975, accuracy: 0.8649003722356032
2024-06-25 20:01:16,147 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 4] Training on 4 results: loss: 0.43459899681554715, accuracy: 0.8621908127208481
2024-06-25 20:01:16,158 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 6] Training on 6 results: loss: 0.39281883511854254, accuracy: 0.8715159755268524
2024-06-25 20:01:16,293 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 7] Training on 7 results: loss: 0.35682751685380937, accuracy: 0.8970720720720721
2024-06-25 20:01:16,343 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 5] Training on 5 results: loss: 0.3950244384831276, accuracy: 0.8779438405797102
2024-06-25 20:01:16,419 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 2] Training on 2 results: loss: 0.4324942092660447, accuracy: 0.864650033119894
2024-06-25 20:01:16,586 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 1] Training on 1 results: loss: 0.4696894194930792, accuracy: 0.8609402460456942
2024-06-25 20:01:16,639 - model_logger - INFO - [ITERATION 1 | EPOCH 3 | NODE 3] Training on 3 results: loss: 0.4392115728308757, accuracy: 0.8712719298245614
2024-06-25 20:24:12,906 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.48479114804002976, accuracy: 0.8543859649122807
2024-06-25 20:24:14,326 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.44378142253212305, accuracy: 0.8582427536231884
2024-06-25 20:24:14,494 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.464882207903224, accuracy: 0.858688452196953
2024-06-25 20:24:14,508 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.4853121398223771, accuracy: 0.8469454784322312
2024-06-25 20:24:14,550 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.472809116605302, accuracy: 0.8566696113074205
2024-06-25 20:24:14,588 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.453956101467644, accuracy: 0.8545207341944255
2024-06-25 20:24:14,588 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.4403509082538741, accuracy: 0.8632882882882883
2024-06-25 20:24:14,655 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.48121694703068996, accuracy: 0.8580843585237259
2024-06-25 20:24:15,093 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.36454511485579943, accuracy: 0.8875
2024-06-25 20:24:16,267 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.31623196191545844, accuracy: 0.9028532608695652
2024-06-25 20:24:16,444 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.33209468508270423, accuracy: 0.8999779200706558
2024-06-25 20:24:16,452 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.3370509469422741, accuracy: 0.8941762973034217
2024-06-25 20:24:16,482 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.36328909794489544, accuracy: 0.8916137508211079
2024-06-25 20:24:16,513 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.34190681912529636, accuracy: 0.8935512367491166
2024-06-25 20:24:16,522 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.30848114692739076, accuracy: 0.9099099099099099
2024-06-25 20:24:16,653 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.3739937303794755, accuracy: 0.8894991212653779
2024-06-25 20:24:17,048 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.3146639612192909, accuracy: 0.9048245614035088
2024-06-25 20:24:18,114 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 5] Training on 5 results: loss: 0.27779168182093167, accuracy: 0.9121376811594203
2024-06-25 20:24:18,277 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 6] Training on 6 results: loss: 0.29044516686943994, accuracy: 0.9095853161114887
2024-06-25 20:24:18,332 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.2893222373136332, accuracy: 0.910355486862442
2024-06-25 20:24:18,391 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.31837444545494187, accuracy: 0.904751477994307
2024-06-25 20:24:18,402 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.28625689352482137, accuracy: 0.9109982332155477
2024-06-25 20:24:18,414 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 7] Training on 7 results: loss: 0.26310259944626263, accuracy: 0.9173423423423424
2024-06-25 20:24:18,576 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.304494545277622, accuracy: 0.9035588752196837
2024-06-25 20:24:18,914 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 3] Training on 3 results: loss: 0.27943951036367154, accuracy: 0.9175438596491228
2024-06-25 20:24:19,964 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 5] Training on 5 results: loss: 0.2456030196685722, accuracy: 0.9193840579710145
2024-06-25 20:24:20,089 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 6] Training on 6 results: loss: 0.25463302671045496, accuracy: 0.9213686834353048
2024-06-25 20:24:20,214 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 2] Training on 2 results: loss: 0.24742053900386246, accuracy: 0.9262530359902849
2024-06-25 20:24:20,272 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 7] Training on 7 results: loss: 0.22494154338325772, accuracy: 0.9335585585585585
2024-06-25 20:24:20,284 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 0] Training on 0 results: loss: 0.27101578356491196, accuracy: 0.9181081672870594
2024-06-25 20:24:20,291 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 4] Training on 4 results: loss: 0.2946332965938138, accuracy: 0.9074646643109541
2024-06-25 20:24:20,524 - model_logger - INFO - [ITERATION 2 | EPOCH 3 | NODE 1] Training on 1 results: loss: 0.2668519892419378, accuracy: 0.9193760984182777
2024-06-25 20:47:28,500 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.2786238584929789, accuracy: 0.913667476264076
2024-06-25 20:47:28,844 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.329628261944486, accuracy: 0.9045325158747537
2024-06-25 20:47:28,870 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.27382543116388186, accuracy: 0.9162985865724381
2024-06-25 20:47:29,007 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.29941599381466705, accuracy: 0.9109649122807018
2024-06-25 20:47:29,189 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.2969245869612348, accuracy: 0.9057971014492754
2024-06-25 20:47:29,212 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.299762317991775, accuracy: 0.9098119193292544
2024-06-25 20:47:29,223 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.280704852193594, accuracy: 0.9175675675675675
2024-06-25 20:47:29,236 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.312461885313193, accuracy: 0.9079525483304042
2024-06-25 20:47:30,671 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.23636740194240086, accuracy: 0.9258114374034003
2024-06-25 20:47:30,933 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.2557095927703712, accuracy: 0.9202977884825925
2024-06-25 20:47:31,025 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.2466793908199794, accuracy: 0.9233657243816255
2024-06-25 20:47:31,196 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.268253262516939, accuracy: 0.9162280701754386
2024-06-25 20:47:31,213 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.22878367227056753, accuracy: 0.9300271739130435
2024-06-25 20:47:31,227 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.2533322523037593, accuracy: 0.9215952866530704
2024-06-25 20:47:31,334 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.22847979324204581, accuracy: 0.934009009009009
2024-06-25 20:47:31,337 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.2814144180673692, accuracy: 0.9156414762741653
2024-06-25 20:47:32,938 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.209231866077638, accuracy: 0.9355266063148598
2024-06-25 20:47:33,148 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.23937030917861396, accuracy: 0.9294941975038319
2024-06-25 20:47:33,270 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.2681085944805347, accuracy: 0.9189487632508834
2024-06-25 20:47:33,369 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.24040385170115364, accuracy: 0.9239035087719298
2024-06-25 20:47:33,373 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 6] Training on 6 results: loss: 0.22662485088559164, accuracy: 0.9306594153636981
2024-06-25 20:47:33,404 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 5] Training on 5 results: loss: 0.21407278411198352, accuracy: 0.9347826086956522
2024-06-25 20:47:33,475 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 7] Training on 7 results: loss: 0.20621549529688699, accuracy: 0.9376126126126126
2024-06-25 20:47:33,552 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.22489067637878987, accuracy: 0.9303602811950791
2024-06-25 20:47:34,898 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 2] Training on 2 results: loss: 0.1955258527796873, accuracy: 0.9386177964230514
2024-06-25 20:47:35,045 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 0] Training on 0 results: loss: 0.21772330119791958, accuracy: 0.9349682504926647
2024-06-25 20:47:35,154 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 4] Training on 4 results: loss: 0.21368139011549278, accuracy: 0.9377208480565371
2024-06-25 20:47:35,230 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 6] Training on 6 results: loss: 0.20473164827495383, accuracy: 0.9365510990256062
2024-06-25 20:47:35,240 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 5] Training on 5 results: loss: 0.1953017150146374, accuracy: 0.9397644927536232
2024-06-25 20:47:35,298 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 3] Training on 3 results: loss: 0.2139874558067984, accuracy: 0.9361842105263158
2024-06-25 20:47:35,325 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 7] Training on 7 results: loss: 0.1797152634177889, accuracy: 0.9466216216216217
2024-06-25 20:47:35,487 - model_logger - INFO - [ITERATION 3 | EPOCH 3 | NODE 1] Training on 1 results: loss: 0.20995599264279008, accuracy: 0.937609841827768
2024-06-25 21:11:05,691 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.23228103864110178, accuracy: 0.9269736842105263
2024-06-25 21:11:07,762 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.20906594354245397, accuracy: 0.9326754385964913
2024-06-25 21:11:08,680 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.23478348412807437, accuracy: 0.929299796057104
2024-06-25 21:11:08,878 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 5] Training on 5 results: loss: 0.23185118223014084, accuracy: 0.9266304347826086
2024-06-25 21:11:08,943 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.21619510461746808, accuracy: 0.9328621908127208
2024-06-25 21:11:09,033 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.23287375933594173, accuracy: 0.9310269323407051
2024-06-25 21:11:09,034 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 7] Training on 7 results: loss: 0.21712569126061032, accuracy: 0.9394144144144144
2024-06-25 21:11:09,111 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.24068806139338347, accuracy: 0.9307996485061512
2024-06-25 21:11:09,122 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.20655698906367934, accuracy: 0.934864208434533
2024-06-25 21:11:09,756 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.19622216782429153, accuracy: 0.937061403508772
2024-06-25 21:11:10,596 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 6] Training on 6 results: loss: 0.20269365932630456, accuracy: 0.9363244958078405
2024-06-25 21:11:10,762 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.18643323418454846, accuracy: 0.9429347826086957
2024-06-25 21:11:10,886 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.19484171161139516, accuracy: 0.9399293286219081
2024-06-25 21:11:10,942 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 7] Training on 7 results: loss: 0.18629261297839028, accuracy: 0.9461711711711712
2024-06-25 21:11:10,943 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.2051002786287831, accuracy: 0.9362820232099847
2024-06-25 21:11:11,014 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.18885825243844112, accuracy: 0.9410465886509163
2024-06-25 21:11:11,020 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.20414765034284857, accuracy: 0.9393673110720563
2024-06-25 21:11:11,706 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 3] Training on 3 results: loss: 0.18016190914851096, accuracy: 0.9464912280701754
2024-06-25 21:11:12,581 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 6] Training on 6 results: loss: 0.1849967052323231, accuracy: 0.9447088148651711
2024-06-25 21:11:12,654 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 5] Training on 5 results: loss: 0.17514149958024855, accuracy: 0.9465579710144928
2024-06-25 21:11:12,847 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.2252855440995223, accuracy: 0.9291077738515902
2024-06-25 21:11:12,867 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 7] Training on 7 results: loss: 0.17036365712327617, accuracy: 0.9486486486486486
2024-06-25 21:11:12,885 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.1919897485834857, accuracy: 0.941318151959711
2024-06-25 21:11:12,948 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.17030393353230516, accuracy: 0.9500993596820491
2024-06-25 21:11:12,966 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.18929541602523792, accuracy: 0.9435413005272407
2024-06-25 21:11:14,418 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 6] Training on 6 results: loss: 0.16635763186259547, accuracy: 0.9490142760027193
2024-06-25 21:11:14,494 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 5] Training on 5 results: loss: 0.16145547020478526, accuracy: 0.953125
2024-06-25 21:11:14,791 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 7] Training on 7 results: loss: 0.15081468134054116, accuracy: 0.9572072072072072
2024-06-25 21:11:14,804 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 4] Training on 4 results: loss: 0.18028349030605503, accuracy: 0.9476590106007067
2024-06-25 21:11:14,835 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 0] Training on 0 results: loss: 0.18116470599650508, accuracy: 0.945478432231224
2024-06-25 21:11:14,912 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 1] Training on 1 results: loss: 0.17359705590125588, accuracy: 0.9472759226713533
2024-06-25 21:11:14,912 - model_logger - INFO - [ITERATION 4 | EPOCH 3 | NODE 2] Training on 2 results: loss: 0.16322519449176084, accuracy: 0.9472289688672996
2024-06-25 21:35:01,842 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 6] Training on 6 results: loss: 0.1937297340752422, accuracy: 0.938137321549966
2024-06-25 21:35:01,867 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.16479179577928194, accuracy: 0.9498785603886067
