2024-06-24 12:51:24,283 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.2872617534689, accuracy: 0.14954265049989365
2024-06-24 12:51:26,599 - model_logger - INFO - [ITERATION 0 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.2647950951482207, accuracy: 0.38844265952699686
2024-06-24 12:51:26,823 - model_logger - INFO - [ITERATION 0 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.2808878969501807, accuracy: 0.15348439504061565
2024-06-24 12:51:28,288 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.2540703773498536, accuracy: 0.37592968221771467
2024-06-24 12:51:28,356 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.2725385846318424, accuracy: 0.18570516911295468
2024-06-24 12:51:28,364 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.255697362763541, accuracy: 0.3674345076784101
2024-06-24 12:51:28,392 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.2513982943126134, accuracy: 0.38153777380420206
2024-06-24 12:51:28,505 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.252750447818211, accuracy: 0.375673249551167
2024-06-24 12:51:28,520 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.27541737620895, accuracy: 0.17512205476544257
2024-06-24 12:51:28,550 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.2496691757524516, accuracy: 0.38844265952699686
2024-06-24 12:51:28,899 - model_logger - INFO - [ITERATION 0 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.2736430780307666, accuracy: 0.1748610517315092
2024-06-24 13:04:51,202 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.252682229450771, accuracy: 0.38153777380420206
2024-06-24 13:04:51,278 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.2548096009663174, accuracy: 0.37592968221771467
2024-06-24 13:04:51,291 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.256047579220363, accuracy: 0.3674345076784101
2024-06-24 13:04:51,427 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.280119264448011, accuracy: 0.15538102313733815
2024-06-24 13:04:51,602 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.2511686808626417, accuracy: 0.38844265952699686
2024-06-24 13:04:51,667 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.278693862863489, accuracy: 0.15369816160752459
2024-06-24 13:04:51,758 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.2784668883761845, accuracy: 0.14869176770899808
2024-06-24 13:04:51,916 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.253896978923253, accuracy: 0.375673249551167
2024-06-24 13:04:53,428 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.238183995655605, accuracy: 0.38153777380420206
2024-06-24 13:04:53,613 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.2406868083136424, accuracy: 0.37592968221771467
2024-06-24 13:04:53,671 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.242489583151681, accuracy: 0.3674345076784101
2024-06-24 13:04:53,759 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.273053378672213, accuracy: 0.15538102313733815
2024-06-24 13:04:53,799 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.236568618828142, accuracy: 0.38844265952699686
2024-06-24 13:04:53,958 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.271594463167964, accuracy: 0.15369816160752459
2024-06-24 13:04:54,036 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.27122003323323, accuracy: 0.14869176770899808
2024-06-24 13:04:54,071 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.239401476723807, accuracy: 0.375673249551167
2024-06-24 13:04:55,371 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.2236775875091555, accuracy: 0.38153777380420206
2024-06-24 13:04:55,550 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.2266950845718383, accuracy: 0.37592968221771467
2024-06-24 13:04:55,593 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.229109845842634, accuracy: 0.3674345076784101
2024-06-24 13:04:55,771 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.2218250321670316, accuracy: 0.38844265952699686
2024-06-24 13:04:55,814 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.2662089128752014, accuracy: 0.15538102313733815
2024-06-24 13:04:55,990 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.225449912888663, accuracy: 0.375673249551167
2024-06-24 13:04:55,995 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.26447386999388, accuracy: 0.15369816160752459
2024-06-24 13:04:56,066 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.2638343894803845, accuracy: 0.14869176770899808
2024-06-24 13:18:36,056 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.227785519191197, accuracy: 0.37592968221771467
2024-06-24 13:18:36,087 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.225253088133676, accuracy: 0.38153777380420206
2024-06-24 13:18:36,183 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.270092364904043, accuracy: 0.15369816160752459
2024-06-24 13:18:36,222 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.2297481196267266, accuracy: 0.3674345076784101
2024-06-24 13:18:36,245 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.2714748962505444, accuracy: 0.15538102313733815
2024-06-24 13:18:36,250 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.2269403048924037, accuracy: 0.375673249551167
2024-06-24 13:18:36,323 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.223651385643113, accuracy: 0.38844265952699686
2024-06-24 13:18:36,929 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.270378715283162, accuracy: 0.14869176770899808
2024-06-24 13:18:38,266 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.21097047328949, accuracy: 0.38153777380420206
2024-06-24 13:18:38,316 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.2138983283724105, accuracy: 0.37592968221771467
2024-06-24 13:18:38,467 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.2164858273097447, accuracy: 0.3674345076784101
2024-06-24 13:18:38,520 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.2126098258154734, accuracy: 0.375673249551167
2024-06-24 13:18:38,578 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.2644408586862923, accuracy: 0.15538102313733815
2024-06-24 13:18:38,643 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.262973331116341, accuracy: 0.15369816160752459
2024-06-24 13:18:38,751 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.2092619244481475, accuracy: 0.38844265952699686
2024-06-24 13:18:39,300 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.2631468096294918, accuracy: 0.14869176770899808
2024-06-24 13:18:40,733 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.1964720794132777, accuracy: 0.38153777380420206
2024-06-24 13:18:40,789 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.19868814264025, accuracy: 0.375673249551167
2024-06-24 13:18:40,909 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.203094516481672, accuracy: 0.3674345076784101
2024-06-24 13:18:40,959 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.199865320750645, accuracy: 0.37592968221771467
2024-06-24 13:18:40,966 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.255894609399744, accuracy: 0.15369816160752459
2024-06-24 13:18:41,067 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.194509543163676, accuracy: 0.38844265952699686
2024-06-24 13:18:41,273 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.2576031491563127, accuracy: 0.15538102313733815
2024-06-24 13:18:41,553 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.2557177028140507, accuracy: 0.14869176770899808
2024-06-24 13:32:24,320 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.2003935779844013, accuracy: 0.375673249551167
2024-06-24 13:32:25,605 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.2011786222457888, accuracy: 0.37592968221771467
2024-06-24 13:32:25,644 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.2633338973328874, accuracy: 0.15538102313733815
2024-06-24 13:32:25,680 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.198217235292707, accuracy: 0.38153777380420206
2024-06-24 13:32:25,777 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.203893082482474, accuracy: 0.3674345076784101
2024-06-24 13:32:25,894 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.1965293884277344, accuracy: 0.38844265952699686
2024-06-24 13:32:25,908 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.262771609667185, accuracy: 0.14869176770899808
2024-06-24 13:32:26,033 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.2619753592723124, accuracy: 0.15369816160752459
2024-06-24 13:32:26,412 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.1857895169939314, accuracy: 0.375673249551167
2024-06-24 13:32:27,816 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.1870813505990165, accuracy: 0.37592968221771467
2024-06-24 13:32:28,082 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.18370110307421, accuracy: 0.38153777380420206
2024-06-24 13:32:28,276 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.1905084609985352, accuracy: 0.3674345076784101
2024-06-24 13:32:28,335 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.256226948789648, accuracy: 0.15538102313733815
2024-06-24 13:32:28,393 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.2554686166144706, accuracy: 0.14869176770899808
2024-06-24 13:32:28,703 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.1818703597700093, accuracy: 0.38844265952699686
2024-06-24 13:32:28,889 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.2547365910298116, accuracy: 0.15369816160752459
2024-06-24 13:32:29,200 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.171452614239284, accuracy: 0.375673249551167
2024-06-24 13:32:30,014 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.1725753102983747, accuracy: 0.37592968221771467
2024-06-24 13:32:30,358 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.168750718661717, accuracy: 0.38153777380420206
2024-06-24 13:32:30,464 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.176720952987671, accuracy: 0.3674345076784101
2024-06-24 13:32:30,475 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.249301491556941, accuracy: 0.15538102313733815
2024-06-24 13:32:30,557 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.2478979503786243, accuracy: 0.14869176770899808
2024-06-24 13:32:30,722 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.1666107379214865, accuracy: 0.38844265952699686
2024-06-24 13:32:30,944 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.2476049242792904, accuracy: 0.15369816160752459
2024-06-24 13:45:53,878 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.1740091289792742, accuracy: 0.37592968221771467
2024-06-24 13:45:54,124 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.1705458232334682, accuracy: 0.38153777380420206
2024-06-24 13:45:54,205 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.255364585567165, accuracy: 0.14869176770899808
2024-06-24 13:45:54,265 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.2540555354711174, accuracy: 0.15369816160752459
2024-06-24 13:45:54,290 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.1687763476035964, accuracy: 0.38844265952699686
2024-06-24 13:45:54,294 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.1775337968553816, accuracy: 0.3674345076784101
2024-06-24 13:45:54,882 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.255394977492255, accuracy: 0.15538102313733815
2024-06-24 13:45:54,914 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.1732675109590804, accuracy: 0.375673249551167
2024-06-24 13:45:55,880 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.159060083116804, accuracy: 0.37592968221771467
2024-06-24 13:45:56,123 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.1551224402018954, accuracy: 0.38153777380420206
2024-06-24 13:45:56,310 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.1531565390842062, accuracy: 0.38844265952699686
2024-06-24 13:45:56,315 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.16344462122236, accuracy: 0.3674345076784101
2024-06-24 13:45:56,406 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.247827339816738, accuracy: 0.14869176770899808
2024-06-24 13:45:56,429 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.246515042073018, accuracy: 0.15369816160752459
2024-06-24 13:45:57,108 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.1577396971838816, accuracy: 0.375673249551167
2024-06-24 13:45:57,217 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.2480390587368526, accuracy: 0.15538102313733815
2024-06-24 13:45:58,456 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.143041184970311, accuracy: 0.37592968221771467
2024-06-24 13:45:58,612 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.1483123404639106, accuracy: 0.3674345076784101
2024-06-24 13:45:58,721 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.1386053834642684, accuracy: 0.38153777380420206
2024-06-24 13:45:58,872 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.1362436254259567, accuracy: 0.38844265952699686
2024-06-24 13:45:58,901 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.2399389614930025, accuracy: 0.14869176770899808
2024-06-24 13:45:58,986 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.2391561237541406, accuracy: 0.15369816160752459
2024-06-24 13:45:59,273 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.14193160874503, accuracy: 0.375673249551167
2024-06-24 13:45:59,473 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.2408496882464433, accuracy: 0.15538102313733815
2024-06-24 13:59:24,033 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.1434070144380843, accuracy: 0.375673249551167
2024-06-24 13:59:24,774 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.247610759090733, accuracy: 0.14869176770899808
2024-06-24 13:59:24,803 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.140019266945975, accuracy: 0.38153777380420206
2024-06-24 13:59:25,182 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.144099293436323, accuracy: 0.37592968221771467
2024-06-24 13:59:25,281 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.2457508267583073, accuracy: 0.15369816160752459
2024-06-24 13:59:25,375 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.1486433710370747, accuracy: 0.3674345076784101
2024-06-24 13:59:25,400 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.2470737663475244, accuracy: 0.15538102313733815
2024-06-24 13:59:25,439 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.13818510485367, accuracy: 0.38844265952699686
2024-06-24 13:59:26,295 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.124761714254107, accuracy: 0.375673249551167
2024-06-24 13:59:27,238 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.1214595113481796, accuracy: 0.38153777380420206
2024-06-24 13:59:27,555 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.1261405502046857, accuracy: 0.37592968221771467
2024-06-24 13:59:27,721 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.1319745881216865, accuracy: 0.3674345076784101
2024-06-24 13:59:27,737 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.23741230449161, accuracy: 0.15369816160752459
2024-06-24 13:59:27,752 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.23939792852144, accuracy: 0.14869176770899808
2024-06-24 13:59:27,971 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.119234521624068, accuracy: 0.38844265952699686
2024-06-24 13:59:28,094 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.2390364505149223, accuracy: 0.15538102313733815
2024-06-24 13:59:28,442 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.103352052824838, accuracy: 0.375673249551167
2024-06-24 13:59:29,182 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 0] Training on 0 results: loss: 2.098917944090707, accuracy: 0.38153777380420206
2024-06-24 13:59:29,470 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.1045183488300867, accuracy: 0.37592968221771467
2024-06-24 13:59:29,625 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 4] Training on 4 results: loss: 2.111911041396005, accuracy: 0.3674345076784101
2024-06-24 13:59:29,764 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 6] Training on 6 results: loss: 2.230618567080111, accuracy: 0.14869176770899808
2024-06-24 13:59:29,769 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 5] Training on 5 results: loss: 2.2292640724697628, accuracy: 0.15369816160752459
2024-06-24 13:59:29,877 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 1] Training on 1 results: loss: 2.0960179550546996, accuracy: 0.38844265952699686
2024-06-24 13:59:30,061 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 7] Training on 7 results: loss: 2.231063240283244, accuracy: 0.15538102313733815
2024-06-24 14:13:00,620 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 7] Training on 7 results: loss: 2.2364125831707105, accuracy: 0.15538102313733815
2024-06-24 14:13:00,664 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.102137579236712, accuracy: 0.37592968221771467
2024-06-24 14:13:00,699 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 2] Training on 2 results: loss: 2.1014037677219934, accuracy: 0.375673249551167
2024-06-24 14:13:00,761 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 0] Training on 0 results: loss: 2.0969436577388216, accuracy: 0.38153777380420206
2024-06-24 14:13:00,865 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 4] Training on 4 results: loss: 2.1083826405661448, accuracy: 0.3674345076784101
2024-06-24 14:13:00,879 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 6] Training on 6 results: loss: 2.237636121543678, accuracy: 0.14869176770899808
2024-06-24 14:13:00,926 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.0950232626686636, accuracy: 0.38844265952699686
2024-06-24 14:13:01,064 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 5] Training on 5 results: loss: 2.2350194550849296, accuracy: 0.15369816160752459
2024-06-24 14:13:02,961 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 3] Training on 3 results: loss: 2.0668900898524694, accuracy: 0.37592968221771467
2024-06-24 14:13:02,974 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 2] Training on 2 results: loss: 2.065045232432229, accuracy: 0.375673249551167
2024-06-24 14:13:03,020 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 0] Training on 0 results: loss: 2.0599231481552125, accuracy: 0.38153777380420206
2024-06-24 14:13:03,179 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 1] Training on 1 results: loss: 2.0571508928084037, accuracy: 0.38844265952699686
2024-06-24 14:13:03,235 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 6] Training on 6 results: loss: 2.227351291759594, accuracy: 0.14869176770899808
2024-06-24 14:13:03,259 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 7] Training on 7 results: loss: 2.2261668379242354, accuracy: 0.15538102313733815
2024-06-24 14:13:03,303 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 4] Training on 4 results: loss: 2.0766731704984394, accuracy: 0.3674345076784101
2024-06-24 14:13:03,555 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 5] Training on 5 results: loss: 2.2243176569809786, accuracy: 0.15369816160752459
2024-06-24 14:13:04,885 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.0035526752471924, accuracy: 0.37592968221771467
2024-06-24 14:13:04,903 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 2] Training on 2 results: loss: 2.001515345914023, accuracy: 0.375673249551167
