2024-06-20 17:34:35,238 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.6011157199128034, accuracy: 0.41506996770721205
2024-06-20 18:23:09,488 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.3916801245589006, accuracy: 0.4310487200660611
2024-06-20 18:23:21,231 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.223373438397499, accuracy: 0.5760309278350515
2024-06-20 18:23:21,775 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.2454974357395956, accuracy: 0.5559613319011816
2024-06-20 18:23:22,154 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.2299538818124223, accuracy: 0.5780409041980624
2024-06-20 18:23:22,862 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.2542163133621216, accuracy: 0.5653664809258465
2024-06-20 18:23:22,974 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.2745352403113717, accuracy: 0.4849616262186268
2024-06-20 18:23:23,455 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.295809512075625, accuracy: 0.4667630057803468
2024-06-20 18:23:34,910 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.1941101722521326, accuracy: 0.586340206185567
2024-06-20 18:23:35,882 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.2112047206865597, accuracy: 0.5806659505907626
2024-06-20 18:23:36,140 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.1814983830060044, accuracy: 0.5969860064585576
2024-06-20 18:23:36,435 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.2158624423693305, accuracy: 0.5797256750964423
2024-06-20 18:23:36,965 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.2201137378027564, accuracy: 0.5160755030076748
2024-06-20 18:23:38,167 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.2605478951805515, accuracy: 0.49504541701073496
2024-06-20 18:45:49,179 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.2224095733198401, accuracy: 0.5755102040816327
2024-06-20 18:45:49,889 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.2313042217738008, accuracy: 0.5792970424346335
2024-06-20 18:45:50,156 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.1945662645444477, accuracy: 0.5931108719052745
2024-06-20 18:45:50,814 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.3191585305489992, accuracy: 0.4797687861271676
2024-06-20 18:45:51,320 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.1946947272509745, accuracy: 0.594286941580756
2024-06-20 18:45:51,826 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.291122013016751, accuracy: 0.4835096453018046
2024-06-20 18:46:02,628 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.1806555610813507, accuracy: 0.5935553168635875
2024-06-20 18:46:03,596 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.1930990815162659, accuracy: 0.5921560222888984
2024-06-20 18:46:03,807 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.1718578485593403, accuracy: 0.5939720129171152
2024-06-20 18:46:04,606 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.1635849484025615, accuracy: 0.6086769759450171
2024-06-20 18:46:04,919 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.2336915464777696, accuracy: 0.5039223781998349
2024-06-20 18:46:06,071 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.206771776864403, accuracy: 0.5218834266749637
2024-06-20 18:46:16,094 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.152296352059874, accuracy: 0.6002148227712137
2024-06-20 18:46:17,018 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.1682386553450808, accuracy: 0.6005143591941706
2024-06-20 18:46:17,332 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.145039586171712, accuracy: 0.6068891280947255
2024-06-20 18:46:17,850 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.134366414318346, accuracy: 0.6134020618556701
2024-06-20 18:46:19,036 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.194574541167209, accuracy: 0.5276630883567299
2024-06-20 18:46:20,002 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.1598950930331882, accuracy: 0.5430408628915163
2024-06-20 19:08:01,507 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.1325629720949146, accuracy: 0.6114690721649485
2024-06-20 19:08:02,263 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.131194868316389, accuracy: 0.6180839612486545
2024-06-20 19:08:02,600 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.1674425095727998, accuracy: 0.5984962406015037
2024-06-20 19:08:02,806 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.1757917469494963, accuracy: 0.5968709815687956
2024-06-20 19:08:02,900 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.2287268905263198, accuracy: 0.5264467952706907
2024-06-20 19:08:03,575 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.2466311423402083, accuracy: 0.5163088356729976
2024-06-20 19:08:14,623 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.0973005670390716, accuracy: 0.6243556701030928
2024-06-20 19:08:15,757 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.111909031051479, accuracy: 0.6271259418729817
2024-06-20 19:08:16,031 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.1389345738985768, accuracy: 0.6109559613319012
2024-06-20 19:08:16,112 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.142346980637067, accuracy: 0.6144449207029575
2024-06-20 19:08:16,688 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.1417692538939024, accuracy: 0.5540344326903132
2024-06-20 19:08:17,643 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.1739834907807802, accuracy: 0.5291081750619323
2024-06-20 19:08:28,711 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.0763879157092473, accuracy: 0.6320876288659794
2024-06-20 19:08:29,199 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.0849759880810568, accuracy: 0.6314316469321851
2024-06-20 19:08:29,495 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.1093397262978226, accuracy: 0.6184747583243824
2024-06-20 19:08:29,871 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.11427649978089, accuracy: 0.6191598799828547
2024-06-20 19:08:30,421 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.1110263576633053, accuracy: 0.5700062227753578
2024-06-20 19:08:31,773 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.1422452942321175, accuracy: 0.54644921552436
2024-06-20 19:32:22,818 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.1172488078679124, accuracy: 0.6217316759537077
2024-06-20 19:32:23,501 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.0953376660608265, accuracy: 0.6318622174381054
2024-06-20 19:32:23,800 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.0933040364147866, accuracy: 0.6241408934707904
2024-06-20 19:32:23,861 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.160915660230737, accuracy: 0.5542418585355735
2024-06-20 19:32:23,947 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.1039624712238574, accuracy: 0.626423200859291
2024-06-20 19:32:24,448 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.191950209046665, accuracy: 0.5392237819983484
2024-06-20 19:32:36,365 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.0860779326256007, accuracy: 0.6258036862408916
2024-06-20 19:32:37,548 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.0575438027512538, accuracy: 0.6400430570505921
2024-06-20 19:32:37,782 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.0685675209515715, accuracy: 0.6327319587628866
2024-06-20 19:32:37,898 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.0896223383514505, accuracy: 0.5785106824310309
2024-06-20 19:32:38,403 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.0735182166099548, accuracy: 0.6307196562835661
2024-06-20 19:32:38,486 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.1125145083979557, accuracy: 0.5662675474814203
2024-06-20 19:32:49,712 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.063021614126963, accuracy: 0.632233176168024
2024-06-20 19:32:50,665 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.041672065649947, accuracy: 0.6471474703982777
2024-06-20 19:32:51,394 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.0602502658178932, accuracy: 0.5934453432897739
2024-06-20 19:32:51,467 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.0850611807484376, accuracy: 0.5770024772914947
2024-06-20 19:32:51,509 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.0422593722604725, accuracy: 0.6415378006872853
2024-06-20 19:32:51,567 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.0439934338608834, accuracy: 0.6431793770139634
2024-06-20 19:56:52,428 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.0733506246788862, accuracy: 0.632233176168024
2024-06-20 19:56:52,661 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.0507132737603906, accuracy: 0.6433941997851772
2024-06-20 19:56:52,846 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.110658038603632, accuracy: 0.57788840489525
2024-06-20 19:56:53,002 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.0412015914916992, accuracy: 0.6533907427341227
2024-06-20 19:56:53,117 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.1337464569430602, accuracy: 0.5728736581337738
2024-06-20 19:56:53,768 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.0417043068637586, accuracy: 0.6398195876288659
2024-06-20 19:57:05,940 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.0374418211309877, accuracy: 0.6495927989712816
2024-06-20 19:57:06,851 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.014665222331269, accuracy: 0.6544671689989235
2024-06-20 19:57:07,202 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.0783187527405589, accuracy: 0.5817506193228736
2024-06-20 19:57:07,336 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.0341191593914816, accuracy: 0.6500537056928034
2024-06-20 19:57:07,496 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.0207362403608349, accuracy: 0.6475515463917526
2024-06-20 19:57:08,472 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.0402989897288775, accuracy: 0.5963493051234183
2024-06-20 19:57:19,845 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.0237806676185295, accuracy: 0.6483069009858551
2024-06-20 19:57:20,910 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.007524498521465, accuracy: 0.6600645855758881
2024-06-20 19:57:20,941 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.0014315410836103, accuracy: 0.6503436426116839
2024-06-20 19:57:21,255 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.0536810449863736, accuracy: 0.5945499587118084
2024-06-20 19:57:21,257 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.0184294801868805, accuracy: 0.6532760472610096
2024-06-20 19:57:22,294 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.0214811790930598, accuracy: 0.6127359468989836
2024-06-20 20:21:09,314 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.02841707125102, accuracy: 0.652378911273039
2024-06-20 20:21:10,141 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.0119564761854198, accuracy: 0.6592034445640473
2024-06-20 20:21:10,377 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.0253468286501217, accuracy: 0.6549946294307196
2024-06-20 20:21:10,623 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.102160737702721, accuracy: 0.5792733278282411
2024-06-20 20:21:10,633 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.0160425713617507, accuracy: 0.6527061855670103
2024-06-20 20:21:10,828 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.077715612555805, accuracy: 0.5868077162414437
2024-06-20 20:21:23,194 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.0107378526909712, accuracy: 0.6560222888984141
2024-06-20 20:21:23,414 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.9905945601528638, accuracy: 0.667384284176534
2024-06-20 20:21:23,447 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.9904059179841656, accuracy: 0.6582903780068728
2024-06-20 20:21:23,528 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.0057937021124852, accuracy: 0.6554242749731471
2024-06-20 20:21:24,350 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.042626852267667, accuracy: 0.6054913294797688
2024-06-20 20:21:24,563 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.0083480045983666, accuracy: 0.6177141671852313
2024-06-20 20:21:36,462 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.9969401808634196, accuracy: 0.6575225032147449
2024-06-20 20:21:36,616 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.9724186364918539, accuracy: 0.664733676975945
2024-06-20 20:21:37,324 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.9858211009469751, accuracy: 0.6629430719656284
2024-06-20 20:21:37,344 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.9792132034693679, accuracy: 0.6684607104413348
2024-06-20 20:21:37,934 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.0141332737709348, accuracy: 0.6178777869529315
2024-06-20 20:21:38,449 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.9837651291960164, accuracy: 0.6287077369840283
2024-06-20 20:44:37,921 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.0077386776061907, accuracy: 0.6594513501928847
2024-06-20 20:44:38,159 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.9928840831534503, accuracy: 0.6691729323308271
2024-06-20 20:44:38,262 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.0627992043369694, accuracy: 0.6007431874483897
2024-06-20 20:44:38,923 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.9829642478733847, accuracy: 0.6665231431646932
2024-06-20 20:44:38,932 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.9832565743629247, accuracy: 0.6677405498281787
2024-06-20 20:44:39,812 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.0425731876963062, accuracy: 0.6104542626011201
2024-06-20 20:44:51,272 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.9841046145517532, accuracy: 0.6594513501928847
2024-06-20 20:44:51,671 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.9672125186005683, accuracy: 0.6713211600429646
2024-06-20 20:44:52,225 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.9660870424688679, accuracy: 0.6684607104413348
2024-06-20 20:44:52,247 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 5] Training on 5 results: loss: 0.9947137307179602, accuracy: 0.6302642444260942
2024-06-20 20:44:52,267 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.9710170675630438, accuracy: 0.6653780068728522
2024-06-20 20:44:54,204 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.971660769299457, accuracy: 0.6382493258660029
2024-06-20 20:45:04,433 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.9737079649755399, accuracy: 0.6673810544363481
2024-06-20 20:45:04,837 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.9490543767197491, accuracy: 0.6835660580021482
2024-06-20 20:45:05,042 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.9515694918697828, accuracy: 0.678794402583423
2024-06-20 20:45:05,490 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.9474801053739574, accuracy: 0.6739690721649485
2024-06-20 20:45:05,689 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 5] Training on 5 results: loss: 0.9698012400614587, accuracy: 0.6290255986787778
2024-06-20 20:45:08,362 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.9499517294921374, accuracy: 0.6450943787595934
