2024-06-20 17:34:47,886 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 1] Training on 1 results: loss: 2.289823052675828, accuracy: 0.13080747471284074
2024-06-20 18:29:47,738 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.9768691969954448, accuracy: 0.25835762043545346
2024-06-20 18:29:47,994 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 2.03592479488124, accuracy: 0.24412823589919425
2024-06-20 18:56:05,379 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.9896431008110875, accuracy: 0.25750042859591976
2024-06-20 18:56:05,472 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.9639561331790427, accuracy: 0.27018686782101836
2024-06-20 18:56:06,036 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.9439162275065547, accuracy: 0.27241556660380595
2024-06-20 18:56:06,189 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.9675501973732659, accuracy: 0.2732727584433396
2024-06-20 18:56:06,422 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 2.014804995578268, accuracy: 0.24361392079547403
2024-06-20 18:56:06,662 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.954680876887363, accuracy: 0.27241556660380595
2024-06-20 18:56:22,069 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.9618967330974082, accuracy: 0.27070118292473855
2024-06-20 18:56:22,531 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.924788614977961, accuracy: 0.28338762214983715
2024-06-20 18:56:22,806 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.9321248518384022, accuracy: 0.2837304988856506
2024-06-20 18:56:22,933 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.9177376964817876, accuracy: 0.2923024172809875
2024-06-20 18:56:23,497 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.9940582099168196, accuracy: 0.2609291959540545
2024-06-20 18:56:23,668 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.9323172076888706, accuracy: 0.2868163895079719
2024-06-20 18:56:40,103 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.937323379775752, accuracy: 0.28647351277215843
2024-06-20 18:56:40,371 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.8910236319769984, accuracy: 0.29675981484656266
2024-06-20 18:56:40,531 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.9626874249914419, accuracy: 0.27395851191496656
2024-06-20 18:56:40,661 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.902781034293382, accuracy: 0.2931596091205212
2024-06-20 18:56:40,751 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.8803022076254305, accuracy: 0.3079033087605006
2024-06-20 18:56:40,891 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.8986800934957422, accuracy: 0.28973084176238645
2024-06-20 19:24:40,717 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.8930628908717113, accuracy: 0.2907594719698268
2024-06-20 19:24:40,736 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.87940741751505, accuracy: 0.30310303445911196
2024-06-20 19:24:41,069 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.8789140789405159, accuracy: 0.30584604834561974
2024-06-20 19:24:41,350 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.9205462725266167, accuracy: 0.2845876907251843
2024-06-20 19:24:41,348 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.871063443629638, accuracy: 0.30687467855306017
2024-06-20 19:24:41,386 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.9519293178682742, accuracy: 0.2722441282358992
2024-06-20 19:24:56,293 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.85723909476529, accuracy: 0.30841762386422084
2024-06-20 19:24:57,946 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.893384522717932, accuracy: 0.29984570546888395
2024-06-20 19:24:58,044 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.8472799179346666, accuracy: 0.3173324189953712
2024-06-20 19:24:58,152 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.9237156328947649, accuracy: 0.2914452254414538
2024-06-20 19:24:58,164 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.8342447617779607, accuracy: 0.31321789816560947
2024-06-20 19:24:58,451 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.8537632537924724, accuracy: 0.31133207611863534
2024-06-20 19:25:11,449 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.8160191307897153, accuracy: 0.32144693982513284
2024-06-20 19:25:15,780 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.8598986384661302, accuracy: 0.30618892508143325
2024-06-20 19:25:16,179 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.8912231442720995, accuracy: 0.308931938967941
2024-06-20 19:25:16,424 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.7937077452307162, accuracy: 0.3308760500600034
2024-06-20 19:25:16,905 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.8121187298194221, accuracy: 0.3238470769758272
2024-06-20 19:25:20,606 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.8028740079506584, accuracy: 0.3181896108349049
2024-06-20 19:48:11,324 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.8768172082693682, accuracy: 0.3032744728270187
2024-06-20 19:48:11,795 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.8333515421203945, accuracy: 0.3236756386079205
2024-06-20 19:48:11,894 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.802014937867289, accuracy: 0.32470426881536085
2024-06-20 19:48:12,244 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.7974957059259, accuracy: 0.33036173495628324
2024-06-20 19:48:12,305 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.7886787069880443, accuracy: 0.3339619406823247
2024-06-20 19:48:12,440 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.7879537395809009, accuracy: 0.3308760500600034
2024-06-20 19:48:28,460 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.8360362674878992, accuracy: 0.316132350420024
2024-06-20 19:48:28,993 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.7507028514924257, accuracy: 0.34287673581347505
2024-06-20 19:48:29,087 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.764531602030215, accuracy: 0.3432196125492885
2024-06-20 19:48:29,088 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.7930014988650447, accuracy: 0.3315618035316304
2024-06-20 19:48:29,358 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.7609675565491552, accuracy: 0.3409909137665009
2024-06-20 19:48:29,959 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.7400156544602436, accuracy: 0.35059146236927824
2024-06-20 19:48:45,108 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.7821012502131255, accuracy: 0.3384193382478999
2024-06-20 19:48:45,704 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.7203673396421515, accuracy: 0.3567632436139208
2024-06-20 19:48:45,815 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.705196510190549, accuracy: 0.35299159951997255
2024-06-20 19:48:45,874 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.761129230260849, accuracy: 0.3471626950111435
2024-06-20 19:48:46,228 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.6943949823794158, accuracy: 0.3619063946511229
2024-06-20 19:48:46,352 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.7249700077202008, accuracy: 0.3495628321618378
2024-06-20 20:12:53,847 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.7910000306108724, accuracy: 0.3289902280130293
2024-06-20 20:12:54,683 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.7495576635650967, accuracy: 0.3432196125492885
2024-06-20 20:12:54,807 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.7154561112756315, accuracy: 0.3528201611520658
2024-06-20 20:12:55,579 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.6975144147872925, accuracy: 0.35779187382136124
2024-06-20 20:12:55,760 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.7114433555499367, accuracy: 0.3526487227841591
2024-06-20 20:12:56,220 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.701495129129161, accuracy: 0.36396365506600376
2024-06-20 20:13:09,938 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.7508182279441669, accuracy: 0.34664837990742325
2024-06-20 20:13:10,918 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.7118284183999766, accuracy: 0.3586490656608949
2024-06-20 20:13:11,106 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6758938975956128, accuracy: 0.3685924909994857
2024-06-20 20:13:12,212 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.665165338827216, accuracy: 0.36636379221669807
2024-06-20 20:13:12,285 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6891632455846537, accuracy: 0.3629350248585633
2024-06-20 20:13:12,781 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.6598353670990986, accuracy: 0.37253557346134064
2024-06-20 20:13:27,491 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.698635563902233, accuracy: 0.3641350934339105
2024-06-20 20:13:28,228 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6409982533558556, accuracy: 0.3800788616492371
2024-06-20 20:13:28,461 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.6763926886993905, accuracy: 0.3691068061032059
2024-06-20 20:13:29,145 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6537553201551023, accuracy: 0.37442139550831477
2024-06-20 20:13:29,296 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.6300647854804993, accuracy: 0.3795645465455169
2024-06-20 20:13:29,566 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.6289518579192783, accuracy: 0.38590776615806616
2024-06-20 20:38:16,232 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.648986278668694, accuracy: 0.3787073547059832
2024-06-20 20:38:16,407 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.7281283632568691, accuracy: 0.354020229727413
2024-06-20 20:38:16,617 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.6315815811571868, accuracy: 0.3824789987999314
2024-06-20 20:38:16,676 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.6765343430249586, accuracy: 0.3667066689525116
2024-06-20 20:38:16,850 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.6381020688492318, accuracy: 0.3802503000171438
2024-06-20 20:38:17,245 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.6363128864246865, accuracy: 0.3819646836962112
2024-06-20 20:38:33,532 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.6807645170584968, accuracy: 0.36893536773529917
2024-06-20 20:38:33,548 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6118811861328457, accuracy: 0.3941368078175896
2024-06-20 20:38:33,616 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.601905847373216, accuracy: 0.39636550660037717
2024-06-20 20:38:33,721 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6023276007693747, accuracy: 0.40322304131664666
2024-06-20 20:38:34,088 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.641421686048093, accuracy: 0.38213612206411796
2024-06-20 20:38:34,261 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.5907127364822056, accuracy: 0.4051088633636208
2024-06-20 20:38:50,300 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.563173287588617, accuracy: 0.41728098748499914
2024-06-20 20:38:50,520 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.6377163581226184, accuracy: 0.3817932453283045
2024-06-20 20:38:50,536 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.5772682648638021, accuracy: 0.4083661923538488
2024-06-20 20:38:50,729 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.5763960428859876, accuracy: 0.40305160294873993
2024-06-20 20:38:51,375 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.6053401231765747, accuracy: 0.40133721926967253
2024-06-20 20:38:51,654 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.558283963929052, accuracy: 0.4198525630036002
2024-06-20 21:06:09,882 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 5] Training on 5 results: loss: 1.5744641332522682, accuracy: 0.40648037030687467
2024-06-20 21:06:11,578 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5756705947544263, accuracy: 0.4112806446082633
2024-06-20 21:06:11,947 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.568857474171597, accuracy: 0.4112806446082633
2024-06-20 21:06:11,949 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.6730943283309108, accuracy: 0.37424995714040804
2024-06-20 21:06:11,951 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.620240085798761, accuracy: 0.39465112292130977
2024-06-20 21:06:12,194 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5867635607719421, accuracy: 0.405623178467341
2024-06-20 21:06:25,927 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 5] Training on 5 results: loss: 1.5434806022955023, accuracy: 0.41316646665523743
2024-06-20 21:06:27,123 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.53789960431016, accuracy: 0.4207097548431339
2024-06-20 21:06:28,051 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.5805726854697517, accuracy: 0.40785187725012856
2024-06-20 21:06:28,548 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.5310719246449678, accuracy: 0.4239670838333619
2024-06-20 21:06:28,560 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.6252621710300446, accuracy: 0.39139379393108176
2024-06-20 21:06:28,844 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.5502930322419042, accuracy: 0.41642379564546544
2024-06-20 21:06:41,932 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 5] Training on 5 results: loss: 1.5196561165477918, accuracy: 0.4316818103891651
2024-06-20 21:06:42,893 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.5030330626860908, accuracy: 0.4404251671524087
2024-06-20 21:06:43,637 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.5398513856141463, accuracy: 0.4220812617863878
2024-06-20 21:06:43,787 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.594004599944405, accuracy: 0.40270872621292647
2024-06-20 21:06:43,996 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.5058154910802841, accuracy: 0.43596776958683353
2024-06-20 21:06:44,139 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.5171409093815347, accuracy: 0.42773872792731016
